category,name,developer,description,image,tag,rating,rating_count,install_count
Reporting & Analytics,TaskMagic,Master Concept,Make tasks fun and rewarding - level up your avatar and see lifetime progress the more you complete!,https://dapulse-res.cloudinary.com/image/upload/v1651158909/monday-apps-marketplace/TaskMagic/v2.png,,,,1.6K
Reporting & Analytics,Moneylogz,Moneylogz Limited,"Moneylogz syncs your live financial data into your monday.com workspace. Connect to more than 8000 banks & credit cards, choose columns, dates & schedule reports into monday.com boards.",https://dapulse-res.cloudinary.com/image/upload/v1648470069/monday-apps-marketplace/Moneylogz/App_Icon_192x192_rounded.png,,,,397
Reporting & Analytics,Mattermost,Marcus Stöckel,Notify channels or users on your mattermost server about updates or status changes on your board,https://dapulse-res.cloudinary.com/image/upload/v1632930322/Mattermost/mattermostLogo.png,,,,206
Reporting & Analytics,CopyURL,PURPLE - Software Playground,Copy the URL of tasks from your favorite projects,https://dapulse-res.cloudinary.com/image/upload/v1630418806/monday-apps-marketplace/CopyURL/App_Icon_Template.jpg,,,,566
Reporting & Analytics,Semrush,Semrush,Bring your online marketing campaigns data into monday.com to boost your online visibility,https://dapulse-res.cloudinary.com/image/upload/v1630502685/monday-apps-marketplace/SEMrush/big-Monday_marketplace_Logo.png,,,,1.9K
Reporting & Analytics,TMetric,Devart,"TMetric is an advanced time tracking app with screenshots capturing, time off calendar, payroll, billing & invoicing",https://dapulse-res.cloudinary.com/image/upload/v1626955007/monday-apps-marketplace/tmetric/TMetric_icon_1.png,,,,723
Reporting & Analytics,Time Reporting Solution,Omnitas Consulting AB,"Get rid of 3rd party services or integrations, manage time reporting within your monday.com account",https://dapulse-res.cloudinary.com/image/upload/v1626258917/monday-apps-marketplace/Time%20Reporting%20Solutions/OTRS_App_Icon_192_1.png,,,,2.9K
Reporting & Analytics,SpreadsheetWeb Apps,"Pagos, Inc.",Build no-code applications from Excel spreadsheets and embed into your board.,https://dapulse-res.cloudinary.com/image/upload/v1625486213/monday-apps-marketplace/SpreadsheetWeb%20Apps/large-SpreadsheetWeb-Developer-Icon.png,,,,599
Reporting & Analytics,SpreadsheetWeb,"Pagos, Inc.",Turn spreadsheet calculations into monday.com applications,https://dapulse-res.cloudinary.com/image/upload/v1618387448/monday-apps-marketplace/SpreadsheetWeb/SpreadsheetWeb-Developer-Icon.png,,,,708
Reporting & Analytics,DuraSync,"Atlas Authority, LLC","Synchronize data from a remote API, SQL Server, MySQL, PostgreSQL, or MariaDB data source.",https://dapulse-res.cloudinary.com/image/upload/v1616407612/monday-apps-marketplace/DuraSync/app_icon1.png,,,,562
Reporting & Analytics,Dashboards by Screenful,Screenful,Visual dashboards and automated team status reports for monday.com,https://dapulse-res.cloudinary.com/image/upload/v1613492689/monday-apps-marketplace/Dashboards%20by%20Screenful/icon_192.png,,,,2.5K
Reporting & Analytics,Rollup Multiple Boards,Excellent Team,"Rollup numbers, status, timeline or time spent from any number of boards to a higher level.",https://dapulse-res.cloudinary.com/image/upload/v1613061246/monday-apps-marketplace/Rollup%20Multiple%20Boards/Rollup_Multiple_Boards_logo.png,,,,960
Reporting & Analytics,CircleCI,Beerd van de Streek,Keep track of your CircleCI builds. You can create widgets and automations.,https://dapulse-res.cloudinary.com/image/upload/v1612778266/monday-apps-marketplace/CircleCI/circleci.png,,,,285
Reporting & Analytics,Burndown Chart App,tmnxt,A simple & powerful way to manage and overview projects.,https://dapulse-res.cloudinary.com/image/upload/v1613555634/monday-apps-marketplace/Burndown%20Chart%20App/Burndown_Chart_Icon_1_1.png,,,,3K
Reporting & Analytics,Luxie Tech for Xero,Luxie Tech,"Connect the power of monday.com with Xero to automate your invoicing, payroll and contacts.",https://dapulse-res.cloudinary.com/image/upload/v1612283572/monday-apps-marketplace/Xero/App_Icon-01.jpg,,,,1.2K
Reporting & Analytics,Funnels,Omnitas Consulting AB,Funnels and Tree/Journey diagrams for sales and marketing,https://dapulse-res.cloudinary.com/image/upload/v1612270481/monday-apps-marketplace/Funnels/logo_192.png,,,,1.7K
Reporting & Analytics,Bottlenecks,Serandibsoft,Easily identify bottlenecks in your projects and see who's performing well.,https://dapulse-res.cloudinary.com/image/upload/v1609686916/monday-apps-marketplace/Bottelnecks/icon_1.png,,,,2.6K
Reporting & Analytics,Analytics & Reports,Screenful,Easy-to-use business intelligence solution for monday.com that makes it easy to build charts and reports from your task data and share them with your colleagues.,https://dapulse-res.cloudinary.com/image/upload/v1604309760/monday-apps-marketplace/Reports%20by%20Screenful/v2/Screenful_App_Icon_1.png,,,,5.3K
Reporting & Analytics,Vote To Group,Excellent Team,Vote to Group moves an item which receives the specified number of votes to the specified group in the same board.,https://dapulse-res.cloudinary.com/image/upload/v1606824024/monday-apps-marketplace/Excellent%20Team/VoteToGroup/v2%20-%20Icon%2C%20Gallery%2C%20Card%20images/Vote_to_Group_logo_1.png,,,,110
Import & Export,DocuGen,"DocuGen, Inc.",Create professional documents from your monday.com boards,https://dapulse-res.cloudinary.com/image/upload/v1612965214/monday-apps-marketplace/DocuGen/v3/DocuGen_V4_logo_192x192.png,Editor's choice,4.6,26,20K
Import & Export,Start + End = Timeline,Excellent Team,Converts two Date columns to a Timeline,https://dapulse-res.cloudinary.com/image/upload/v1606721392/monday-apps-marketplace/Excellent%20Team/Start%20%2B%20End%20%3D%20Timeline/Icon%20and%20Gallery%20Images%20-%20v3/Date_to_Timeline_logo_1.png,,3.4,12,3.1K
Import & Export,2-way syncing with Unito,Unito,"Sync monday.com with HubSpot, JIRA, GitHub, Google Sheets & more",https://dapulse-res.cloudinary.com/image/upload/v1602022336/monday-apps-marketplace/Unito/v2/App_Icon_2.jpg,,,,2.1K
Import & Export,Smart Spreadsheet for monday,Stiltsoft Europe OÜ,"Spreadsheets on monday.com: create, edit, import, and export using Excel-like features.",https://dapulse-res.cloudinary.com/image/upload/v1677574884/monday-apps-marketplace/Smart%20Spreadsheets/icon_192_2.png,Editor's choice,5,5,3.2K
Import & Export,Jotform,Jotform,Create powerful forms with Jotform and automatically sync data to your monday.com boards,https://dapulse-res.cloudinary.com/image/upload/v1635325773/monday-apps-marketplace/JotForm/v2/jotform_symbol_w_13.png,,4.8,4,5.8K
Import & Export,DriveSync,BaruzoTech Private Limited,Sync monday.com items with Google Drive.,https://dapulse-res.cloudinary.com/image/upload/v1691930015/monday-apps-marketplace/DriveSync/DS_logo.png,,4,8,1.2K
Import & Export,Item to PDF,SpicyTab,Generate PDFs from your Item Data,https://dapulse-res.cloudinary.com/image/upload/v1685560830/monday-apps-marketplace/Item%20to%20PDF/App-Icon_10.png,,3,3,2.4K
Import & Export,Dashboard Hub for monday.com,Appfire,Create and share reporting dashboards with custom charts and formulas.,https://dapulse-res.cloudinary.com/image/upload/v1696150712/monday-apps-marketplace/Dashboard%20Hub/v2/Dashboard_Hub_logo.png,Editor's choice,,,1.6K
Import & Export,Coupler.io,"Railsware Products Studio, LLC",Connect all your marketing data for automated reports,https://dapulse-res.cloudinary.com/image/upload/v1698598556/monday-apps-marketplace/Coupler.io/2._App_icon.png,New,,,5
Import & Export,Attachment Manager,APMD SOFT,Categorize and filter attachments with custom labels.,https://dapulse-res.cloudinary.com/image/upload/v1698138874/monday-apps-marketplace/Attachment%20Manager/Attachment_Manager_logo.png,New,,,13
Import & Export,SharePoint Connector for monday CRM,Get Report LLC,Preview documents on the board or ticket for a quick access!,https://dapulse-res.cloudinary.com/image/upload/v1697459023/monday-apps-marketplace/Sharepoint%20Connector%20%28GetReport%29/sharepoint_logo.png,New,,,30
Import & Export,Ecwid Integration,Keem Apps,The app integrates monday.com with Ecwid,https://dapulse-res.cloudinary.com/image/upload/v1697029924/monday-apps-marketplace/Ecwid%20Integration/Untitled_design_20.png,New,,,4
Import & Export,Timely time tracking,Memory AS,Effortlessly manage time with automatic time tracking.,https://dapulse-res.cloudinary.com/image/upload/v1697027376/monday-apps-marketplace/Timely%20time%20tracking/timely-icon.png,New,,,69
Import & Export,Autogenerate,LeanyLabs OÜ,Generate hundreds of board items just in a few steps.,https://dapulse-res.cloudinary.com/image/upload/v1696507224/monday-apps-marketplace/Autogenerate/App_Icon_3_2.png,New,,,30
Import & Export,docutus,"OPRO Co., Ltd.",Create documents from monday.com using your templates.,https://dapulse-res.cloudinary.com/image/upload/v1695732305/monday-apps-marketplace/docotus/icon_1_2.png,New,,,66
Import & Export,Google Sheets Automations,Formula Lookout,Create automation from monday to Google Sheets and Embed for Quick Access!,https://dapulse-res.cloudinary.com/image/upload/v1695040875/monday-apps-marketplace/Google%20Sheets%20Automation/Untitled_design_1.jpg,New,,,162
Import & Export,Open API (Swagger) Integration,Get Report LLC,"Embed Swagger UI to display Open API document directly in your board, item, or doc as a widget.",https://dapulse-res.cloudinary.com/image/upload/v1695039061/monday-apps-marketplace/Open%20API%20%28Swagger%29/swagger_developer_icon.png,New,,,32
Import & Export,KoboToolbox,Kobo,Bring your KoboToolbox projects into monday.com,https://dapulse-res.cloudinary.com/image/upload/v1693916538/monday-apps-marketplace/KoboToolbox/app-icon_1_3.png,New,,,33
Import & Export,Airtable Sync,BaruzoTech Private Limited,"Airtable Sync is a powerful integration tool that automates the synchronization of your Airtable data to Monday.com. Effortlessly streamline your workflow, eliminate manual transfers, and keep your Monday.com boards up to date.",https://dapulse-res.cloudinary.com/image/upload/v1692178117/monday-apps-marketplace/Airtable%20Sync/App_Icon_1_4.png,,,,46
Import & Export,Microsoft Power Automate,Plugin Genie LLC,Integrate Power Automate with monday. Create objects and trigger Power Automate flows from events.,https://dapulse-res.cloudinary.com/image/upload/v1690953028/monday-apps-marketplace/Microsoft%20Power%20Automate/logo_8.png,,,,463
Import & Export,Easy PDF HTML Exporter,Boja Consulting AB,Export made easy with drag & drop and ready templates,https://dapulse-res.cloudinary.com/image/upload/v1690287657/monday-apps-marketplace/Easy%20PDF%20HTML%20Exporter/boja-icon-192_1.png,,,,168
Import & Export,DocX Templater,LeanyLabs OÜ,Generate professional documents from your monday.com board.,https://dapulse-res.cloudinary.com/image/upload/v1689685101/monday-apps-marketplace/DocX%20Templater/App_Icon_1_3.png,,,,191
Import & Export,Spreadsheet Gorilla for monday.com,Spreadsheet Gorilla,"Create spreadsheets, export to Excel or CSV, use formulas across boards.",https://dapulse-res.cloudinary.com/image/upload/v1689177007/monday-apps-marketplace/Spreadsheet%20Gorilla/app_icon_192x192.png,,,,321
Import & Export,Automatic CSV Import,ADF TECH,Automatically import data from CSV file.,https://dapulse-res.cloudinary.com/image/upload/v1688049486/monday-apps-marketplace/Automatic%20CSV%20Import/automatic-csv-import-icon.png,,,,83
Import & Export,Numbered Headings for Workdocs,Devdevils,Number your Workdocs headings in one click,https://dapulse-res.cloudinary.com/image/upload/v1685373127/monday-apps-marketplace/Numbered%20Headings%20for%20Workdocs/logo-nh-192px.png,,,,21
Import & Export,Table of Contents for Workdocs,Devdevils,Enhance your monday.com Workdocs by generating a table of contents,https://dapulse-res.cloudinary.com/image/upload/v1685371176/monday-apps-marketplace/Table%20of%20Contents%20for%20Workdocs/logo-toc-192px.png,,,,102
Import & Export,Item+,RasilStar,Create professional documents from board item using smart report generator and custom report generator with full customize and export to docx and pdf and quick print.,https://dapulse-res.cloudinary.com/image/upload/v1684416444/monday-apps-marketplace/Item%20%2B/Group_4_1.png,,,,150
Import & Export,Tableau Connector by Alpha Serve,Alpha Serve,Connect monday.com to Tableau and build comprehensive reports in minutes for data-driven decisions.,https://dapulse-res.cloudinary.com/image/upload/v1681916740/monday-apps-marketplace/Tableau%20Connector%20-%20Alpha%20Serve/logo_192x192_2.png,,,,130
Import & Export,Shopify Integration,Keem Apps,The app integrates monday.com with Shopify which enables the management of Shop data in monday.com,https://dapulse-res.cloudinary.com/image/upload/v1681658101/monday-apps-marketplace/Shopify%20Integration/Untitled_design_13.png,,,,458
Import & Export,Google Translate for Workdocs,SpicyTab,Translate your Workdocs to any language with a click of a button!,https://dapulse-res.cloudinary.com/image/upload/v1678983719/monday-apps-marketplace/Google%20Translate%20for%20Workdocs/App-Icon_9.png,,,,364
Import & Export,Snowflake Integration,Express Integrations,Real time and scheduled data sync between monday.com and Snowflake,https://dapulse-res.cloudinary.com/image/upload/v1676899906/monday-apps-marketplace/Snowflake%20Integration/image_13_1.png,,,,41
Import & Export,SAP Integration,Eurotas,This integration app allows users to smoothly sync data from monday.com to SAP in user's daily work,https://dapulse-res.cloudinary.com/image/upload/v1683458399/monday-apps-marketplace/SAP%20Integration/Logo192-192.jpg,,,,125
Import & Export,Power BI Connector by Alpha Serve,Alpha Serve,Connect monday.com to Microsoft Power BI and create advanced monday.com reports!,https://dapulse-res.cloudinary.com/image/upload/v1668440586/monday-apps-marketplace/PowerBI%20connector%20-%20Alpha/logo_192x192.png,,,,1.4K
Import & Export,GatePing,Evatro,Connect your private applications and import your data to monday boards via web services.,https://dapulse-res.cloudinary.com/image/upload/v1666785774/monday-apps-marketplace/GatePing/Icon_2.png,,,,220
Import & Export,Export to Google Sheets,ADF TECH,Automatically export board to google sheets document.,https://dapulse-res.cloudinary.com/image/upload/v1662898357/monday-apps-marketplace/Export%20to%20Google%20Sheets/Export_to_Google_Sheets_icon.png,,,,805
Import & Export,Looker Embedded,David Simpson Apps,"Effortlessly embed business intelligence Dashboards, Looks and Explores from Looker",https://dapulse-res.cloudinary.com/image/upload/v1661781680/monday-apps-marketplace/Looker%20Embedded/looker-app-icon-blue.png,,,,977
Import & Export,Item to Document,Click On Ltd.,"Generates documents with your data, allows custom templates with your free design and images.",https://dapulse-res.cloudinary.com/image/upload/v1669568976/monday-apps-marketplace/ItemToDocument/icon-192-x192_1.png,,,,656
